student_id,term_name,program_id,program_name,school,class_level,student_profile,continuing_student_flag,hold_status,active_hold_flag,hold_type,registration_status,credits_completed,expected_credits,upper_division_completed,expected_upper_division,required_completion_ratio,osu_gpa,residence_met_flag,core_met_flag,world_language_met_flag,professional_progression_met_flag,audit_status,audit_reason,audit_issue_group,graduation_stage,eligible_flag,applied_flag,award_ready_flag,queue_name,queue_priority,urgency,issue_summary,recommended_action
REG-08795,2026 Winter,ELED,Elementary Education,Education,Freshman,steady,0,No Hold,0,None,not_registered,36,36,12,0,0.286,3.05,1,1,0,1,near_risk,GPA near program floor,GPA,not_in_window,0,0,0,Watchlist,3,Medium,GPA near program floor,Monitor progress and confirm the next registration plan before census.
REG-08796,2026 Winter,BANA,Business Analytics,Business,Senior,steady,1,No Hold,0,None,registered,186,174,63,60,0.87,2.98,1,1,1,1,near_risk,Major requirements behind plan,Major Requirements,not_eligible,0,0,0,Watchlist,3,Medium,Major requirements behind plan,Monitor progress and confirm the next registration plan before census.
REG-08797,2026 Winter,BUAD,Business Administration,Business,Junior,strong,1,No Hold,0,None,registered,137,132,36,34,0.752,3.78,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-08798,2026 Winter,BUAD,Business Administration,Business,Freshman,strong,0,No Hold,0,None,not_registered,44,36,8,0,0.36,3.35,1,0,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-08799,2026 Winter,BUAD,Business Administration,Business,Freshman,steady,0,No Hold,0,None,registered,36,36,0,0,0.279,3.1,1,0,0,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-08800,2026 Winter,SEED,Secondary Education,Education,Junior,risk,1,Active Hold,1,Academic,blocked,105,132,23,34,0.616,2.11,1,1,1,1,off_track,GPA below 3.0 program floor,GPA,not_in_window,0,0,0,Hold Resolution,1,High,Academic hold blocking registration,Schedule advisor review and clear the academic hold.
REG-08801,2026 Winter,ELED,Elementary Education,Education,Sophomore,strong,1,No Hold,0,None,registered,84,84,24,9,0.659,3.38,1,0,0,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-08802,2026 Winter,BUAD,Business Administration,Business,Sophomore,strong,1,No Hold,0,None,not_registered,92,84,15,9,0.467,3.65,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-08803,2026 Winter,BUAD,Business Administration,Business,Senior,strong,1,No Hold,0,None,registered,176,174,66,60,1.0,3.83,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_eligible,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-08804,2026 Winter,BANA,Business Analytics,Business,Freshman,strong,0,No Hold,0,None,registered,38,36,0,0,0.27,3.65,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-08805,2026 Winter,BANA,Business Analytics,Business,Senior,steady,1,No Hold,0,None,registered,174,174,65,60,0.976,3.56,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_eligible,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-08806,2026 Winter,SEED,Secondary Education,Education,Sophomore,steady,1,No Hold,0,None,registered,85,84,10,9,0.45,3.66,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-08807,2026 Winter,ELED,Elementary Education,Education,Junior,strong,1,No Hold,0,None,registered,150,132,35,34,0.832,3.67,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-08808,2026 Winter,BUAD,Business Administration,Business,Senior,steady,1,Active Hold,1,Academic,blocked,156,174,48,60,1.0,2.82,1,0,0,1,off_track,Credit pace significantly behind term expectation,Credits,not_eligible,0,0,0,Hold Resolution,1,High,Academic hold blocking registration,Schedule advisor review and clear the academic hold.
REG-08809,2026 Winter,BUAD,Business Administration,Business,Senior,risk,1,No Hold,0,None,registered,162,174,46,60,0.834,2.23,1,1,1,1,off_track,Upper-division progress materially behind,Upper Division,not_eligible,0,0,0,Degree Audit Intervention,2,Medium,Upper-division progress materially behind,Review audit exceptions and create a term-by-term completion plan.
REG-08810,2026 Winter,ELED,Elementary Education,Education,Senior,steady,1,No Hold,0,None,registered,176,174,72,60,0.945,3.51,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_eligible,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-08811,2026 Winter,ELED,Elementary Education,Education,Sophomore,steady,1,No Hold,0,None,registered,79,84,15,9,0.433,3.06,0,1,0,1,near_risk,GPA near program floor,GPA,not_in_window,0,0,0,Watchlist,3,Medium,GPA near program floor,Monitor progress and confirm the next registration plan before census.
REG-08812,2026 Winter,BUAD,Business Administration,Business,Junior,strong,1,No Hold,0,None,registered,143,132,35,34,0.796,3.61,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-08813,2026 Winter,BANA,Business Analytics,Business,Junior,risk,1,No Hold,0,None,registered,127,132,32,34,0.686,1.9,0,0,0,1,off_track,GPA below 2.0 program floor,GPA,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,GPA below 2.0 program floor,Route to advising for academic recovery and eligibility review.
REG-08814,2026 Winter,BANA,Business Analytics,Business,Junior,strong,1,No Hold,0,None,registered,148,132,39,34,0.786,3.64,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-08815,2026 Winter,SEED,Secondary Education,Education,Senior,strong,1,No Hold,0,None,registered,184,174,69,60,1.0,3.47,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,eligible_not_applied,1,0,0,Graduation Follow-Up,1,High,Eligible to graduate but application incomplete,Send graduation application reminder and complete outreach follow-up.
REG-08816,2026 Winter,BUAD,Business Administration,Business,Freshman,risk,0,No Hold,0,None,registered,22,36,0,0,0.08,1.82,1,0,0,1,off_track,GPA below 2.0 program floor,GPA,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,GPA below 2.0 program floor,Route to advising for academic recovery and eligibility review.
REG-08817,2026 Winter,ELED,Elementary Education,Education,Junior,strong,1,No Hold,0,None,registered,131,132,38,34,0.832,3.81,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-08818,2026 Winter,BANA,Business Analytics,Business,Freshman,steady,0,No Hold,0,None,registered,28,36,0,0,0.117,3.15,1,1,1,1,near_risk,Credit pace behind term expectation,Credits,not_in_window,0,0,0,Watchlist,3,Medium,Credit pace behind term expectation,Monitor progress and confirm the next registration plan before census.
REG-08819,2026 Winter,SEED,Secondary Education,Education,Junior,strong,1,No Hold,0,None,registered,141,132,27,34,0.828,3.64,1,1,0,1,near_risk,Upper-division progress below plan,Upper Division,not_in_window,0,0,0,Watchlist,3,Medium,Upper-division progress below plan,Monitor progress and confirm the next registration plan before census.
REG-08820,2026 Winter,ELED,Elementary Education,Education,Junior,steady,1,No Hold,0,None,registered,130,132,38,34,0.76,3.26,1,1,0,1,near_risk,World language requirement still open,World Language,not_in_window,0,0,0,Watchlist,3,Medium,World language requirement still open,Monitor progress and confirm the next registration plan before census.
REG-08821,2026 Winter,SEED,Secondary Education,Education,Sophomore,risk,1,No Hold,0,None,registered,44,84,0,9,0.293,2.03,1,0,0,1,off_track,GPA below 3.0 program floor,GPA,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,GPA below 3.0 program floor,Route to advising for academic recovery and eligibility review.
REG-08822,2026 Winter,BANA,Business Analytics,Business,Junior,strong,1,Active Hold,1,Financial,blocked,137,132,45,34,0.866,3.31,0,1,1,1,near_risk,Residence progress incomplete,Residence,not_in_window,0,0,0,Hold Resolution,1,High,Financial hold blocking registration,Resolve balance or payment-plan issue before registration release.
REG-08823,2026 Winter,BUAD,Business Administration,Business,Senior,steady,1,No Hold,0,None,registered,162,174,72,60,1.0,3.43,0,0,1,1,off_track,Residence requirement incomplete,Residence,not_eligible,0,0,0,Degree Audit Intervention,2,Medium,Residence requirement incomplete,Review audit exceptions and create a term-by-term completion plan.
REG-08824,2026 Winter,ELED,Elementary Education,Education,Senior,steady,1,No Hold,0,None,registered,164,174,53,60,1.0,2.94,1,1,1,0,off_track,GPA below 3.0 program floor,GPA,not_eligible,0,0,0,Degree Audit Intervention,2,Medium,GPA below 3.0 program floor,Route to advising for academic recovery and eligibility review.
REG-08825,2026 Winter,BUAD,Business Administration,Business,Junior,steady,1,No Hold,0,None,registered,138,132,25,34,0.865,3.39,1,1,1,1,near_risk,Upper-division progress below plan,Upper Division,not_in_window,0,0,0,Watchlist,3,Medium,Upper-division progress below plan,Monitor progress and confirm the next registration plan before census.
REG-08826,2026 Winter,BANA,Business Analytics,Business,Freshman,steady,0,Active Hold,1,Financial,blocked,36,36,0,0,0.291,3.04,1,0,0,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Hold Resolution,1,High,Financial hold blocking registration,Resolve balance or payment-plan issue before registration release.
REG-08827,2026 Winter,BANA,Business Analytics,Business,Junior,strong,1,No Hold,0,None,registered,142,132,33,34,0.75,3.16,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-08828,2026 Winter,BUAD,Business Administration,Business,Junior,steady,1,No Hold,0,None,registered,121,132,34,34,0.773,3.1,1,1,0,1,near_risk,Credit pace behind term expectation,Credits,not_in_window,0,0,0,Watchlist,3,Medium,Credit pace behind term expectation,Monitor progress and confirm the next registration plan before census.
REG-08829,2026 Winter,ELED,Elementary Education,Education,Junior,risk,1,No Hold,0,None,registered,137,132,16,34,0.596,2.19,1,1,1,1,off_track,GPA below 3.0 program floor,GPA,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,GPA below 3.0 program floor,Route to advising for academic recovery and eligibility review.
REG-08830,2026 Winter,BUAD,Business Administration,Business,Senior,strong,1,Active Hold,1,Financial,registered,178,174,70,60,0.919,3.61,1,1,0,1,off_track,World language requirement incomplete,World Language,not_eligible,0,0,0,Degree Audit Intervention,2,Medium,World language requirement incomplete,Review audit exceptions and create a term-by-term completion plan.
REG-08831,2026 Winter,BUAD,Business Administration,Business,Freshman,steady,0,No Hold,0,None,not_registered,28,36,0,0,0.308,2.87,1,0,0,1,near_risk,Credit pace behind term expectation,Credits,not_in_window,0,0,0,Watchlist,3,Medium,Credit pace behind term expectation,Monitor progress and confirm the next registration plan before census.
REG-08832,2026 Winter,BANA,Business Analytics,Business,Sophomore,steady,1,No Hold,0,None,registered,81,84,15,9,0.604,2.94,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-08833,2026 Winter,BUAD,Business Administration,Business,Freshman,risk,0,No Hold,0,None,registered,43,36,0,0,0.155,2.13,0,0,0,1,near_risk,GPA near program floor,GPA,not_in_window,0,0,0,Watchlist,3,Medium,GPA near program floor,Monitor progress and confirm the next registration plan before census.
REG-08834,2026 Winter,SEED,Secondary Education,Education,Junior,strong,1,No Hold,0,None,not_registered,143,132,41,34,0.905,3.79,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-08835,2026 Winter,ELED,Elementary Education,Education,Freshman,steady,0,No Hold,0,None,registered,35,36,0,0,0.274,3.35,1,0,0,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-08836,2026 Winter,BANA,Business Analytics,Business,Senior,steady,1,No Hold,0,None,registered,175,174,48,60,0.941,3.36,0,1,1,1,off_track,Upper-division progress materially behind,Upper Division,not_eligible,0,0,0,Degree Audit Intervention,2,Medium,Upper-division progress materially behind,Review audit exceptions and create a term-by-term completion plan.
REG-08837,2026 Winter,ELED,Elementary Education,Education,Freshman,risk,0,No Hold,0,None,registered,36,36,0,0,0.205,1.98,1,0,0,1,off_track,GPA below 3.0 program floor,GPA,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,GPA below 3.0 program floor,Route to advising for academic recovery and eligibility review.
REG-08838,2026 Winter,ELED,Elementary Education,Education,Sophomore,steady,1,No Hold,0,None,registered,86,84,13,9,0.58,3.36,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-08839,2026 Winter,BUAD,Business Administration,Business,Junior,strong,1,No Hold,0,None,registered,152,132,47,34,0.919,3.19,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-08840,2026 Winter,BUAD,Business Administration,Business,Sophomore,strong,1,No Hold,0,None,registered,87,84,7,9,0.472,3.64,1,1,0,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-08841,2026 Winter,BUAD,Business Administration,Business,Senior,strong,1,No Hold,0,None,registered,171,174,68,60,0.978,3.54,0,1,1,1,off_track,Residence requirement incomplete,Residence,not_eligible,0,0,0,Degree Audit Intervention,2,Medium,Residence requirement incomplete,Review audit exceptions and create a term-by-term completion plan.
REG-08842,2026 Winter,BANA,Business Analytics,Business,Junior,risk,1,No Hold,0,None,registered,109,132,29,34,0.533,1.45,1,1,0,1,off_track,GPA below 2.0 program floor,GPA,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,GPA below 2.0 program floor,Route to advising for academic recovery and eligibility review.
REG-08843,2026 Winter,ELED,Elementary Education,Education,Sophomore,steady,1,No Hold,0,None,registered,70,84,18,9,0.596,3.35,1,0,1,1,near_risk,Credit pace behind term expectation,Credits,not_in_window,0,0,0,Watchlist,3,Medium,Credit pace behind term expectation,Monitor progress and confirm the next registration plan before census.
